"","x","y","z"
"607",-7344.96840000153,4864749.576,"3"
"608",-7410.32899999991,4864800.0056,"3"
"609",-7408.28842738271,4864803.46471681,"3"
"610",-7408.28842738271,4864803.46471681,"3"
"611",-7407.37959999964,4864799.6941,"3"
"612",-7411.25070000067,4864792.7679,"3"
"613",-7413.92139999941,4864785.0334,"3"
"614",-7413.95529999956,4864787.7943,"3"
"615",-7413.15480000153,4864789.2367,"3"
"616",-7405.10090000182,4864789.7755,"3"
"617",-7404.70549999923,4864787.4662,"3"
"618",-7403.73600000143,4864789.0184,"3"
"619",-7398.11080000177,4864785.8973,"3"
"620",-7406.06309999898,4864788.2193,"3"
"621",-7399.10970000178,4864784.3617,"3"
"622",-7415.16300353035,4864796.08448222,"3"
"623",-7398.55870603025,4864779.87839587,"3"
"624",-7396.89609999955,4864785.2235,"3"
"625",-7397.85979999974,4864783.6682,"3"
"626",-7395.10070769489,4864777.95992858,"3"
"627",-7390.64902696759,4864785.97992566,"3"
"628",-7391.35909999907,4864782.1517,"3"
"629",-7392.35700000077,4864780.6156,"3"
"630",-7385.37280000001,4864776.7407,"3"
"631",-7391.08449999988,4864779.9097,"3"
"632",-7390.09580000117,4864781.4506,"3"
"633",-7384.39339999855,4864778.287,"3"
"634",-7383.26559999958,4864777.6614,"3"
"635",-7374.29448290542,4864777.89718264,"3"
"636",-7377.65129999816,4864772.9413,"3"
"637",-7376.40100000054,4864773.8529,"3"
"638",-7384.21130000055,4864776.0964,"3"
"639",-7368.38610000163,4864769.4062,"3"
"640",-7370.61470000073,4864768.5529,"3"
"641",-7369.41440000013,4864767.8871,"3"
"642",-7369.63230000064,4864770.098,"3"
"643",-7363.2282320708,4864760.27746722,"3"
"644",-7363.99610000104,4864764.8808,"3"
"645",-7363.03830000013,4864766.4395,"3"
"646",-7362.52650000155,4864764.0657,"3"
"647",-7354.71990000084,4864761.8244,"3"
"648",-7355.67049999908,4864760.262,"3"
"649",-7356.0102000013,4864762.5402,"3"
"650",-7356.97810000181,4864760.9873,"3"
"651",-7361.54069999978,4864765.6086,"3"
"652",-7349.27959999815,4864758.806,"3"
"653",-7348.89820000157,4864756.556,"3"
"654",-7350.14699999988,4864757.2492,"3"
"655",-7352.93215686083,4864754.56512628,"3"
"656",-7541.26429999992,4864920.7782,"2"
"657",-7536.59820000082,4864918.1172,"2"
"658",-7536.621199999,4864934.2252,"2"
"659",-7348.01289999858,4864758.1033,"3"
"660",-7527.45109999925,4864929.1464,"2"
"661",-7533.89620000124,4864939.2583,"2"
"662",-7519.15239999816,4864949.5322,"2"
"663",-7519.15239999816,4864949.5322,"2"
"664",-7524.57039999962,4864934.093,"2"
"665",-7528.81640154868,4864959.43061222,"2"
"666",-7559.497299999,4864887.6504,"2"
"667",-7510.43717321754,4864949.25141671,"2"
"668",-7523.62819999829,4864951.9583,"2"
"669",-7571.09340000153,4864871.7184,"2"
"670",-7562.18620000035,4864866.7851,"2"
"671",-7564.19629999995,4864887.1932,"2"
"672",-7559.78200000152,4864871.3735,"2"
"673",-7555.13230000064,4864885.2515,"2"
"674",-7537.33989999816,4864895.7854,"2"
"675",-7526.71092675626,4864892.80180848,"2"
"676",-7517.91255196556,4864887.28672764,"2"
"677",-7521.86718644574,4864889.47709399,"2"
"678",-7512.6041636318,4864884.949544,"2"
"679",-7516.08879999816,4864889.8782,"2"
"680",-7502.44970000163,4864884.1761,"2"
"681",-7516.84149999917,4864889.291,"2"
"682",-7520.75580000132,4864891.4821,"2"
"683",-7480.12409999967,4864894.9306,"2"
"684",-7482.45617602766,4864901.42957994,"2"
"685",-7501.22190000117,4864863.0729,"2"
"686",-7489.17749999836,4864899.9449,"2"
"687",-7502.82690000162,4864860.1746,"2"
"688",-7491.03063394502,4864865.38593483,"2"
"689",-7511.73669999838,4864841.6472,"2"
"690",-7516.47450000048,4864844.5972,"2"
"691",-7506.73189999908,4864850.684,"2"
"692",-7511.52149999887,4864853.5402,"2"
"693",-7474.65260000154,4864865.9525,"2"
"694",-7504.8814000003,4864865.5295,"2"
"695",-7506.52930000052,4864862.5543,"2"
"696",-7469.73910000175,4864864.2915,"2"
"697",-7474.58249999955,4864866.8723,"2"
"698",-7466.29110009223,4864859.33894889,"2"
"699",-7470.5186999999,4864863.6628,"2"
"700",-7480.43149175867,4864867.13092805,"2"
"701",-7458.26419999823,4864852.0843,"2"
"702",-7461.52404925972,4864852.0464766,"2"
"703",-7457.24210000038,4864853.9303,"2"
"704",-7331.40049999952,4864768.4786,"3"
"705",-7327.49216509238,4864766.66853056,"3"
"706",-7331.74799999967,4864767.318,"3"
"707",-7337.39479999989,4864763.227,"3"
"708",-7336.70039999858,4864764.4788,"3"
"709",-7339.15388717502,4864749.38469046,"3"
"710",-7341.21499999985,4864756.3415,"3"
"711",-7340.52459999919,4864757.5859,"3"
"712",-7337.23213905096,4864752.84884035,"3"
"713",-7344.21139999852,4864750.94,"3"
"714",-7344.96840000153,4864749.576,"3"
"715",-7344.96840000153,4864749.576,"3"
"716",-7347.10830000043,4864748.0456,"3"
"717",-7407.37959999964,4864799.6941,"3"
"718",-7408.28842738271,4864803.46471681,"3"
"719",-7410.32899999991,4864800.0056,"3"
"720",-7408.28842738271,4864803.46471681,"3"
"721",-7411.25070000067,4864792.7679,"3"
"722",-7413.15480000153,4864789.2367,"3"
"723",-7405.10090000182,4864789.7755,"3"
"724",-7406.06309999898,4864788.2193,"3"
"725",-7413.95529999956,4864787.7943,"3"
"726",-7413.92139999941,4864785.0334,"3"
"727",-7396.89609999955,4864785.2235,"3"
"728",-7404.70549999923,4864787.4662,"3"
"729",-7399.10970000178,4864784.3617,"3"
"730",-7398.11080000177,4864785.8973,"3"
"731",-7403.73600000143,4864789.0184,"3"
"732",-7398.55870603025,4864779.87839587,"3"
"733",-7397.85979999974,4864783.6682,"3"
"734",-7391.35909999907,4864782.1517,"3"
"735",-7415.16300353035,4864796.08448222,"3"
"736",-7390.09580000117,4864781.4506,"3"
"737",-7390.64902696759,4864785.97992566,"3"
"738",-7391.08449999988,4864779.9097,"3"
"739",-7392.35700000077,4864780.6156,"3"
"740",-7395.10070769489,4864777.95992858,"3"
"741",-7385.37280000001,4864776.7407,"3"
"742",-7384.39339999855,4864778.287,"3"
"743",-7383.26559999958,4864777.6614,"3"
"744",-7384.21130000055,4864776.0964,"3"
"745",-7369.63230000064,4864770.098,"3"
"746",-7377.65129999816,4864772.9413,"3"
"747",-7370.61470000073,4864768.5529,"3"
"748",-7376.40100000054,4864773.8529,"3"
"749",-7374.29448290542,4864777.89718264,"3"
"750",-7369.41440000013,4864767.8871,"3"
"751",-7368.38610000163,4864769.4062,"3"
"752",-7363.99610000104,4864764.8808,"3"
"753",-7363.03830000013,4864766.4395,"3"
"754",-7361.54069999978,4864765.6086,"3"
"755",-7356.0102000013,4864762.5402,"3"
"756",-7362.52650000155,4864764.0657,"3"
"757",-7363.2282320708,4864760.27746722,"3"
"758",-7356.97810000181,4864760.9873,"3"
"759",-7355.67049999908,4864760.262,"3"
"760",-7352.93215686083,4864754.56512628,"3"
"761",-7354.71990000084,4864761.8244,"3"
"762",-7350.14699999988,4864757.2492,"3"
"763",-7348.01289999858,4864758.1033,"3"
"764",-7349.27959999815,4864758.806,"3"
"765",-7348.89820000157,4864756.556,"3"
"766",-7536.59820000082,4864918.1172,"2"
"767",-7541.26429999992,4864920.7782,"2"
"768",-7536.621199999,4864934.2252,"2"
"769",-7527.45109999925,4864929.1464,"2"
"770",-7533.89620000124,4864939.2583,"2"
"771",-7524.57039999962,4864934.093,"2"
"772",-7519.15239999816,4864949.5322,"2"
"773",-7519.15239999816,4864949.5322,"2"
"774",-7510.43717321754,4864949.25141671,"2"
"775",-7523.62819999829,4864951.9583,"2"
"776",-7528.81640154868,4864959.43061222,"2"
"777",-7571.09340000153,4864871.7184,"2"
"778",-7559.497299999,4864887.6504,"2"
"779",-7564.19629999995,4864887.1932,"2"
"780",-7555.13230000064,4864885.2515,"2"
"781",-7537.33989999816,4864895.7854,"2"
"782",-7559.78200000152,4864871.3735,"2"
"783",-7562.18620000035,4864866.7851,"2"
"784",-7520.72450000048,4864892.4384,"2"
"785",-7517.91255196556,4864887.28672764,"2"
"786",-7516.84149999917,4864889.291,"2"
"787",-7521.86718644574,4864889.47709399,"2"
"788",-7526.71092675626,4864892.80180848,"2"
"789",-7489.17749999836,4864899.9449,"2"
"790",-7516.08879999816,4864889.8782,"2"
"791",-7520.75580000132,4864891.4821,"2"
"792",-7512.6041636318,4864884.949544,"2"
"793",-7502.44970000163,4864884.1761,"2"
"794",-7480.12409999967,4864894.9306,"2"
"795",-7501.22190000117,4864863.0729,"2"
"796",-7482.45617602766,4864901.42957994,"2"
"797",-7491.03063394502,4864865.38593483,"2"
"798",-7511.73669999838,4864841.6472,"2"
"799",-7506.73189999908,4864850.684,"2"
"800",-7502.82690000162,4864860.1746,"2"
"801",-7516.47450000048,4864844.5972,"2"
"802",-7504.8814000003,4864865.5295,"2"
"803",-7470.5186999999,4864863.6628,"2"
"804",-7474.65260000154,4864865.9525,"2"
"805",-7511.52149999887,4864853.5402,"2"
"806",-7506.52930000052,4864862.5543,"2"
"807",-7469.73910000175,4864864.2915,"2"
"808",-7466.29110009223,4864859.33894889,"2"
"809",-7474.58249999955,4864866.8723,"2"
"810",-7480.43149175867,4864867.13092805,"2"
"811",-7331.40049999952,4864768.4786,"3"
"812",-7458.26419999823,4864852.0843,"2"
"813",-7457.24210000038,4864853.9303,"2"
"814",-7461.52404925972,4864852.0464766,"2"
"815",-7336.70039999858,4864764.4788,"3"
"816",-7340.52459999919,4864757.5859,"3"
"817",-7331.74799999967,4864767.318,"3"
"818",-7337.39479999989,4864763.227,"3"
"819",-7327.49216509238,4864766.66853056,"3"
"820",-7339.15388717502,4864749.38469046,"3"
"821",-7344.21139999852,4864750.94,"3"
"822",-7337.23213905096,4864752.84884035,"3"
"823",-7341.21499999985,4864756.3415,"3"
"824",-7408.28842738271,4864803.46471681,"3"
"825",-7344.96840000153,4864749.576,"3"
"826",-7347.10830000043,4864748.0456,"3"
"827",-7344.96840000153,4864749.576,"3"
"828",-7407.37959999964,4864799.6941,"3"
"829",-7413.15480000153,4864789.2367,"3"
"830",-7410.32899999991,4864800.0056,"3"
"831",-7408.28842738271,4864803.46471681,"3"
"832",-7411.25070000067,4864792.7679,"3"
"833",-7406.06309999898,4864788.2193,"3"
"834",-7413.95529999956,4864787.7943,"3"
"835",-7413.92139999941,4864785.0334,"3"
"836",-7403.73600000143,4864789.0184,"3"
"837",-7405.10090000182,4864789.7755,"3"
"838",-7398.11080000177,4864785.8973,"3"
"839",-7399.10970000178,4864784.3617,"3"
"840",-7404.70549999923,4864787.4662,"3"
"841",-7396.89609999955,4864785.2235,"3"
"842",-7390.64902696759,4864785.97992566,"3"
"843",-7397.85979999974,4864783.6682,"3"
"844",-7415.16300353035,4864796.08448222,"3"
"845",-7398.55870603025,4864779.87839587,"3"
"846",-7391.35909999907,4864782.1517,"3"
"847",-7391.08449999988,4864779.9097,"3"
"848",-7390.09580000117,4864781.4506,"3"
"849",-7395.10070769489,4864777.95992858,"3"
"850",-7392.35700000077,4864780.6156,"3"
"851",-7384.39339999855,4864778.287,"3"
"852",-7385.37280000001,4864776.7407,"3"
"853",-7376.40100000054,4864773.8529,"3"
"854",-7384.21130000055,4864776.0964,"3"
"855",-7383.26559999958,4864777.6614,"3"
"856",-7377.65129999816,4864772.9413,"3"
"857",-7370.61470000073,4864768.5529,"3"
"858",-7374.29448290542,4864777.89718264,"3"
"859",-7369.63230000064,4864770.098,"3"
"860",-7362.52650000155,4864764.0657,"3"
"861",-7369.41440000013,4864767.8871,"3"
"862",-7368.38610000163,4864769.4062,"3"
"863",-7363.99610000104,4864764.8808,"3"
"864",-7363.03830000013,4864766.4395,"3"
"865",-7356.97810000181,4864760.9873,"3"
"866",-7356.0102000013,4864762.5402,"3"
"867",-7361.54069999978,4864765.6086,"3"
"868",-7363.2282320708,4864760.27746722,"3"
"869",-7355.67049999908,4864760.262,"3"
"870",-7354.71990000084,4864761.8244,"3"
"871",-7350.14699999988,4864757.2492,"3"
"872",-7349.27959999815,4864758.806,"3"
"873",-7352.93215686083,4864754.56512628,"3"
"874",-7348.01289999858,4864758.1033,"3"
"875",-7536.621199999,4864934.2252,"2"
"876",-7536.59820000082,4864918.1172,"2"
"877",-7348.89820000157,4864756.556,"3"
"878",-7533.89620000124,4864939.2583,"2"
"879",-7527.45109999925,4864929.1464,"2"
"880",-7524.57039999962,4864934.093,"2"
"881",-7541.26429999992,4864920.7782,"2"
"882",-7523.62819999829,4864951.9583,"2"
"883",-7528.81640154868,4864959.43061222,"2"
"884",-7510.43717321754,4864949.25141671,"2"
"885",-7519.15239999816,4864949.5322,"2"
"886",-7519.15239999816,4864949.5322,"2"
"887",-7571.09340000153,4864871.7184,"2"
"888",-7562.18620000035,4864866.7851,"2"
"889",-7559.497299999,4864887.6504,"2"
"890",-7564.19629999995,4864887.1932,"2"
"891",-7526.71092675626,4864892.80180848,"2"
"892",-7559.78200000152,4864871.3735,"2"
"893",-7537.33989999816,4864895.7854,"2"
"894",-7520.72450000048,4864892.4384,"2"
"895",-7555.13230000064,4864885.2515,"2"
"896",-7516.08879999816,4864889.8782,"2"
"897",-7520.75580000132,4864891.4821,"2"
"898",-7521.86718644574,4864889.47709399,"2"
"899",-7516.84149999917,4864889.291,"2"
"900",-7482.45617602766,4864901.42957994,"2"
"901",-7512.6041636318,4864884.949544,"2"
"902",-7502.44970000163,4864884.1761,"2"
"903",-7480.12409999967,4864894.9306,"2"
"904",-7489.17749999836,4864899.9449,"2"
"905",-7502.82690000162,4864860.1746,"2"
"906",-7501.22190000117,4864863.0729,"2"
"907",-7506.73189999908,4864850.684,"2"
"908",-7491.03063394502,4864865.38593483,"2"
"909",-7511.52149999887,4864853.5402,"2"
"910",-7516.47450000048,4864844.5972,"2"
"911",-7511.73669999838,4864841.6472,"2"
"912",-7504.8814000003,4864865.5295,"2"
"913",-7506.52930000052,4864862.5543,"2"
"914",-7474.65260000154,4864865.9525,"2"
"915",-7466.29110009223,4864859.33894889,"2"
"916",-7469.73910000175,4864864.2915,"2"
"917",-7470.5186999999,4864863.6628,"2"
"918",-7461.52404925972,4864852.0464766,"2"
"919",-7480.43149175867,4864867.13092805,"2"
"920",-7458.26419999823,4864852.0843,"2"
"921",-7457.24210000038,4864853.9303,"2"
"922",-7474.58249999955,4864866.8723,"2"
"923",-7327.49216509238,4864766.66853056,"3"
"924",-7337.39479999989,4864763.227,"3"
"925",-7336.70039999858,4864764.4788,"3"
"926",-7331.40049999952,4864768.4786,"3"
"927",-7331.74799999967,4864767.318,"3"
"928",-7344.21139999852,4864750.94,"3"
"929",-7340.52459999919,4864757.5859,"3"
"930",-7339.15388717502,4864749.38469046,"3"
"931",-7341.21499999985,4864756.3415,"3"
"932",-7344.96840000153,4864749.576,"3"
"933",-7344.96840000153,4864749.576,"3"
"934",-7337.23213905096,4864752.84884035,"3"
"935",-7407.37959999964,4864799.6941,"3"
"936",-7347.10830000043,4864748.0456,"3"
"937",-7410.32899999991,4864800.0056,"3"
"938",-7408.28842738271,4864803.46471681,"3"
"939",-7408.28842738271,4864803.46471681,"3"
"940",-7411.25070000067,4864792.7679,"3"
"941",-7413.92139999941,4864785.0334,"3"
"942",-7406.06309999898,4864788.2193,"3"
"943",-7413.15480000153,4864789.2367,"3"
"944",-7413.95529999956,4864787.7943,"3"
"945",-7405.10090000182,4864789.7755,"3"
"946",-7403.73600000143,4864789.0184,"3"
"947",-7399.10970000178,4864784.3617,"3"
"948",-7398.11080000177,4864785.8973,"3"
"949",-7404.70549999923,4864787.4662,"3"
"950",-7398.55870603025,4864779.87839587,"3"
"951",-7415.16300353035,4864796.08448222,"3"
"952",-7397.85979999974,4864783.6682,"3"
"953",-7396.89609999955,4864785.2235,"3"
"954",-7391.35909999907,4864782.1517,"3"
"955",-7392.35700000077,4864780.6156,"3"
"956",-7390.09580000117,4864781.4506,"3"
"957",-7395.10070769489,4864777.95992858,"3"
"958",-7390.64902696759,4864785.97992566,"3"
"959",-7385.37280000001,4864776.7407,"3"
"960",-7383.26559999958,4864777.6614,"3"
"961",-7391.08449999988,4864779.9097,"3"
"962",-7384.21130000055,4864776.0964,"3"
"963",-7384.39339999855,4864778.287,"3"
"964",-7369.63230000064,4864770.098,"3"
"965",-7376.40100000054,4864773.8529,"3"
"966",-7377.65129999816,4864772.9413,"3"
"967",-7374.29448290542,4864777.89718264,"3"
"968",-7368.38610000163,4864769.4062,"3"
"969",-7370.61470000073,4864768.5529,"3"
"970",-7363.99610000104,4864764.8808,"3"
"971",-7369.41440000013,4864767.8871,"3"
"972",-7362.52650000155,4864764.0657,"3"
"973",-7356.97810000181,4864760.9873,"3"
"974",-7361.54069999978,4864765.6086,"3"
"975",-7363.2282320708,4864760.27746722,"3"
"976",-7363.03830000013,4864766.4395,"3"
"977",-7350.14699999988,4864757.2492,"3"
"978",-7356.0102000013,4864762.5402,"3"
"979",-7354.71990000084,4864761.8244,"3"
"980",-7355.67049999908,4864760.262,"3"
"981",-7352.93215686083,4864754.56512628,"3"
"982",-7348.01289999858,4864758.1033,"3"
"983",-7349.27959999815,4864758.806,"3"
"984",-7348.89820000157,4864756.556,"3"
"985",-7527.45109999925,4864929.1464,"2"
"986",-7536.621199999,4864934.2252,"2"
"987",-7541.26429999992,4864920.7782,"2"
"988",-7524.57039999962,4864934.093,"2"
"989",-7536.59820000082,4864918.1172,"2"
"990",-7519.15239999816,4864949.5322,"2"
"991",-7533.89620000124,4864939.2583,"2"
"992",-7519.15239999816,4864949.5322,"2"
"993",-7510.43717321754,4864949.25141671,"2"
"994",-7528.81640154868,4864959.43061222,"2"
"995",-7564.19629999995,4864887.1932,"2"
"996",-7571.09340000153,4864871.7184,"2"
"997",-7559.497299999,4864887.6504,"2"
"998",-7523.62819999829,4864951.9583,"2"
"999",-7562.18620000035,4864866.7851,"2"
"1000",-7559.78200000152,4864871.3735,"2"
"1001",-7537.33989999816,4864895.7854,"2"
"1002",-7555.13230000064,4864885.2515,"2"
"1003",-7521.86718644574,4864889.47709399,"2"
"1004",-7520.75580000132,4864891.4821,"2"
"1005",-7516.84149999917,4864889.291,"2"
"1006",-7526.71092675626,4864892.80180848,"2"
"1007",-7520.72450000048,4864892.4384,"2"
"1008",-7502.44970000163,4864884.1761,"2"
"1009",-7516.08879999816,4864889.8782,"2"
"1010",-7512.6041636318,4864884.949544,"2"
"1011",-7489.17749999836,4864899.9449,"2"
"1012",-7480.12409999967,4864894.9306,"2"
"1013",-7482.45617602766,4864901.42957994,"2"
"1014",-7502.82690000162,4864860.1746,"2"
"1015",-7491.03063394502,4864865.38593483,"2"
"1016",-7501.22190000117,4864863.0729,"2"
"1017",-7516.47450000048,4864844.5972,"2"
"1018",-7506.73189999908,4864850.684,"2"
"1019",-7511.73669999838,4864841.6472,"2"
"1020",-7511.52149999887,4864853.5402,"2"
"1021",-7469.73910000175,4864864.2915,"2"
"1022",-7470.5186999999,4864863.6628,"2"
"1023",-7506.52930000052,4864862.5543,"2"
"1024",-7504.8814000003,4864865.5295,"2"
"1025",-7474.65260000154,4864865.9525,"2"
"1026",-7474.58249999955,4864866.8723,"2"
"1027",-7480.43149175867,4864867.13092805,"2"
"1028",-7466.29110009223,4864859.33894889,"2"
"1029",-7457.24210000038,4864853.9303,"2"
"1030",-7331.74799999967,4864767.318,"3"
"1031",-7461.52404925972,4864852.0464766,"2"
"1032",-7327.49216509238,4864766.66853056,"3"
"1033",-7331.40049999952,4864768.4786,"3"
"1034",-7458.26419999823,4864852.0843,"2"
"1035",-7337.39479999989,4864763.227,"3"
"1036",-7341.21499999985,4864756.3415,"3"
"1037",-7336.70039999858,4864764.4788,"3"
"1038",-7340.52459999919,4864757.5859,"3"
"1039",-7337.23213905096,4864752.84884035,"3"
"1040",-7344.96840000153,4864749.576,"3"
"1041",-7344.96840000153,4864749.576,"3"
"1042",-7339.15388717502,4864749.38469046,"3"
"1043",-7344.21139999852,4864750.94,"3"
"1044",-7408.28842738271,4864803.46471681,"3"
"1045",-7407.37959999964,4864799.6941,"3"
"1046",-7410.32899999991,4864800.0056,"3"
"1047",-7347.10830000043,4864748.0456,"3"
"1048",-7413.15480000153,4864789.2367,"3"
"1049",-7408.28842738271,4864803.46471681,"3"
"1050",-7411.25070000067,4864792.7679,"3"
"1051",-7413.95529999956,4864787.7943,"3"
"1052",-7413.92139999941,4864785.0334,"3"
"1053",-7405.10090000182,4864789.7755,"3"
"1054",-7403.73600000143,4864789.0184,"3"
"1055",-7404.70549999923,4864787.4662,"3"
"1056",-7406.06309999898,4864788.2193,"3"
"1057",-7399.10970000178,4864784.3617,"3"
"1058",-7397.85979999974,4864783.6682,"3"
