"","LONGITUDE","LATITUDE","FLOOR","variable","value"
"466",-7356.61199999973,4864840.32,"3","WAP011",-70
"467",-7345.42330000177,4864829.5577,"3","WAP011",-65
"468",-7352.52030000091,4864833.4948,"3","WAP011",-66
"469",-7338.66330000013,4864826.2543,"3","WAP011",-74
"470",-7329.37680000067,4864825.2102,"3","WAP011",-79
"471",-7312.66220000014,4864807.6249,"3","WAP011",-77
"472",-7390.7611999996,4864835.141,"3","WAP011",-59
"473",-7380.93459999934,4864847.2356,"3","WAP011",-45
"474",-7383.73310000077,4864842.1917,"3","WAP011",-39
"475",-7374.34750000015,4864845.6047,"3","WAP011",-41
"476",-7366.09589999914,4864845.5816,"3","WAP011",-56
"477",-7363.28240000084,4864844.0206,"3","WAP011",-54
"478",-7373.05279999971,4864844.8865,"3","WAP011",-46
"479",-7366.24240000173,4864841.108,"3","WAP011",-53
"480",-7359.1484999992,4864841.7272,"3","WAP011",-67
"481",-7359.1484999992,4864841.7272,"3","WAP011",-63
"482",-7360.497299999,4864837.9205,"3","WAP011",-58
"483",-7359.33109999821,4864837.2735,"3","WAP011",-69
"484",-7353.72340000048,4864834.1625,"3","WAP011",-56
"485",-7352.52030000091,4864833.4948,"3","WAP011",-63
"486",-7338.66330000013,4864826.2543,"3","WAP011",-70
"487",-7345.42330000177,4864829.5577,"3","WAP011",-66
"488",-7331.91840000078,4864822.5122,"3","WAP011",-76
"489",-7331.91840000078,4864822.5122,"3","WAP011",-69
"490",-7390.4354000017,4864835.897,"3","WAP011",-71
"491",-7390.7611999996,4864835.141,"3","WAP011",-63
"492",-7386.10599999875,4864837.9142,"3","WAP011",-50
"493",-7377.84659999982,4864852.8022,"3","WAP011",-49
"494",-7381.75470000133,4864845.7573,"3","WAP011",-42
"495",-7380.93459999934,4864847.2356,"3","WAP011",-38
"496",-7370.01060000062,4864847.7536,"3","WAP011",-55
"497",-7374.34750000015,4864845.6047,"3","WAP011",-48
"498",-7367.45879999921,4864841.7828,"3","WAP011",-48
"499",-7363.28240000084,4864844.0206,"3","WAP011",-55
"500",-7360.497299999,4864837.9205,"3","WAP011",-66
"501",-7359.1484999992,4864841.7272,"3","WAP011",-69
"502",-7366.24240000173,4864841.108,"3","WAP011",-49
"503",-7352.3396999985,4864837.9498,"3","WAP011",-76
"504",-7359.33109999821,4864837.2735,"3","WAP011",-72
"505",-7345.42330000177,4864829.5577,"3","WAP011",-67
"506",-7337.52789999917,4864825.6245,"3","WAP011",-72
"507",-7331.91840000078,4864822.5122,"3","WAP011",-72
"508",-7323.89180000126,4864818.0592,"3","WAP011",-75
"509",-7312.66220000014,4864807.6249,"3","WAP011",-75
"510",-7383.73310000077,4864842.1917,"3","WAP011",-41
"511",-7390.4354000017,4864835.897,"3","WAP011",-67
"512",-7375.02870000154,4864855.4599,"3","WAP011",-49
"513",-7377.09640000015,4864854.1539,"3","WAP011",-51
"514",-7366.09589999914,4864845.5816,"3","WAP011",-61
"515",-7374.34750000015,4864845.6047,"3","WAP011",-42
"516",-7370.01060000062,4864847.7536,"3","WAP011",-42
"517",-7367.45879999921,4864841.7828,"3","WAP011",-47
"518",-7366.24240000173,4864841.108,"3","WAP011",-46
"519",-7359.1484999992,4864841.7272,"3","WAP011",-71
"520",-7360.497299999,4864837.9205,"3","WAP011",-73
"521",-7359.33109999821,4864837.2735,"3","WAP011",-74
"522",-7352.52030000091,4864833.4948,"3","WAP011",-64
"523",-7345.42330000177,4864829.5577,"3","WAP011",-63
"524",-7331.91840000078,4864822.5122,"3","WAP011",-56
"525",-7356.45760000125,4864764.7537,"2","WAP011",-79
"526",-7390.4354000017,4864835.897,"3","WAP011",-61
"527",-7381.75470000133,4864845.7573,"3","WAP011",-39
"528",-7377.84659999982,4864852.8022,"3","WAP011",-52
"529",-7366.09589999914,4864845.5816,"3","WAP011",-57
"530",-7370.01060000062,4864847.7536,"3","WAP011",-52
"531",-7372.80299999937,4864849.3027,"3","WAP011",-45
"532",-7363.28240000084,4864844.0206,"3","WAP011",-53
"533",-7353.72340000048,4864834.1625,"3","WAP011",-61
"534",-7360.497299999,4864837.9205,"3","WAP011",-70
"535",-7356.61199999973,4864840.32,"3","WAP011",-73
"536",-7359.33109999821,4864837.2735,"3","WAP011",-66
"537",-7352.52030000091,4864833.4948,"3","WAP011",-72
"538",-7345.42330000177,4864829.5577,"3","WAP011",-69
"539",-7338.66330000013,4864826.2543,"3","WAP011",-69
"540",-7337.52789999917,4864825.6245,"3","WAP011",-66
"541",-7325.05290000141,4864818.7036,"3","WAP011",-78
"542",-7316.68070000038,4864814.0587,"3","WAP011",-73
"543",-7318.16039999947,4864814.8796,"3","WAP011",-79
"544",-7390.4354000017,4864835.897,"3","WAP011",-63
"545",-7386.10599999875,4864837.9142,"3","WAP011",-48
"546",-7383.73310000077,4864842.1917,"3","WAP011",-44
"547",-7375.02870000154,4864855.4599,"3","WAP011",-51
"548",-7380.93459999934,4864847.2356,"3","WAP011",-44
"549",-7377.84659999982,4864852.8022,"3","WAP011",-44
"550",-7370.01060000062,4864847.7536,"3","WAP011",-51
"551",-7366.09589999914,4864845.5816,"3","WAP011",-59
"552",-7359.1484999992,4864841.7272,"3","WAP011",-74
"553",-7367.45879999921,4864841.7828,"3","WAP011",-44
"554",-7360.497299999,4864837.9205,"3","WAP011",-76
"555",-7353.72340000048,4864834.1625,"3","WAP011",-57
"556",-7352.52030000091,4864833.4948,"3","WAP011",-74
"557",-7337.52789999917,4864825.6245,"3","WAP011",-68
"558",-7331.91840000078,4864822.5122,"3","WAP011",-74
"559",-7312.66220000014,4864807.6249,"3","WAP011",-79
"560",-7331.91840000078,4864822.5122,"3","WAP011",-78
"561",-7329.37680000067,4864825.2102,"3","WAP011",-77
"562",-7316.68070000038,4864814.0587,"3","WAP011",-72
"563",-7380.93459999934,4864847.2356,"3","WAP011",-46
"564",-7370.01060000062,4864847.7536,"3","WAP011",-50
"565",-7372.80299999937,4864849.3027,"3","WAP011",-46
"566",-7374.34750000015,4864845.6047,"3","WAP011",-39
"567",-7359.1484999992,4864841.7272,"3","WAP011",-79
"568",-7366.24240000173,4864841.108,"3","WAP011",-59
"569",-7356.61199999973,4864840.32,"3","WAP011",-74
"570",-7360.497299999,4864837.9205,"3","WAP011",-75
"571",-7353.72340000048,4864834.1625,"3","WAP011",-59
"572",-7359.33109999821,4864837.2735,"3","WAP011",-64
"573",-7338.66330000013,4864826.2543,"3","WAP011",-71
"574",-7331.91840000078,4864822.5122,"3","WAP011",-77
"575",-7413.15480000153,4864789.2367,"3","WAP011",-77
"576",-7381.75470000133,4864845.7573,"4","WAP011",-61
"577",-7384.72910000011,4864840.3965,"4","WAP011",-75
"578",-7385.52639999986,4864838.959,"4","WAP011",-65
"579",-7404.46429999918,4864809.153,"3","WAP011",-77
"580",-7380.93459999934,4864847.2356,"4","WAP011",-62
"581",-7377.84659999982,4864852.8022,"4","WAP011",-13
"582",-7376.90459999815,4864852.0294,"4","WAP011",-65
"583",-7372.80290000141,4864849.3028,"4","WAP011",-11
"584",-7363.28229999915,4864844.0207,"4","WAP011",-79
"585",-7366.09589999914,4864845.5816,"4","WAP011",-76
"586",-7370.01069999859,4864847.7535,"4","WAP011",-61
"587",-7360.497299999,4864837.9205,"4","WAP011",-65
"588",-7359.33109999821,4864837.2735,"4","WAP011",-76
"589",-7374.34750000015,4864845.6047,"4","WAP011",-57
"590",-7367.45879999921,4864841.7828,"4","WAP011",-63
"591",-7373.05279999971,4864844.8865,"4","WAP011",-65
"592",-7366.24240000173,4864841.108,"4","WAP011",-65
"593",-7407.37959999964,4864799.6941,"3","WAP011",-74
"594",-7413.95529999956,4864787.7943,"3","WAP011",-73
"595",-7380.93459999934,4864847.2356,"4","WAP011",-56
"596",-7384.72910000011,4864840.3965,"4","WAP011",-68
"597",-7385.52639999986,4864838.959,"4","WAP011",-77
"598",-7381.75470000133,4864845.7573,"4","WAP011",-67
"599",-7376.90459999815,4864852.0294,"4","WAP011",-54
"600",-7370.01069999859,4864847.7535,"4","WAP011",-51
"601",-7372.80290000141,4864849.3028,"4","WAP011",-59
"602",-7377.84659999982,4864852.8022,"4","WAP011",-66
"603",-7366.09589999914,4864845.5816,"4","WAP011",-72
"604",-7363.28229999915,4864844.0207,"4","WAP011",-72
"605",-7374.34750000015,4864845.6047,"4","WAP011",-68
"606",-7373.05279999971,4864844.8865,"4","WAP011",-60
"607",-7367.45879999921,4864841.7828,"4","WAP011",-67
"608",-7317.5260999985,4864794.5593,"4","WAP011",-65
"609",-7366.24240000173,4864841.108,"4","WAP011",-56
"610",-7380.93459999934,4864847.2356,"4","WAP011",-64
"611",-7377.84659999982,4864852.8022,"4","WAP011",-72
"612",-7385.52639999986,4864838.959,"4","WAP011",-75
"613",-7381.75470000133,4864845.7573,"4","WAP011",-63
"614",-7376.90459999815,4864852.0294,"4","WAP011",-62
"615",-7366.09589999914,4864845.5816,"4","WAP011",-73
"616",-7372.80290000141,4864849.3028,"4","WAP011",-58
"617",-7370.01069999859,4864847.7535,"4","WAP011",-62
"618",-7359.1484999992,4864841.7271,"4","WAP011",-16
"619",-7352.52030000091,4864833.4948,"4","WAP011",-16
"620",-7374.34750000015,4864845.6047,"4","WAP011",-64
"621",-7366.24240000173,4864841.108,"4","WAP011",-63
"622",-7413.15480000153,4864789.2367,"3","WAP011",-71
"623",-7381.75470000133,4864845.7573,"4","WAP011",-64
"624",-7380.93459999934,4864847.2356,"4","WAP011",-66
"625",-7384.72910000011,4864840.3965,"4","WAP011",-70
"626",-7377.84659999982,4864852.8022,"4","WAP011",-14
"627",-7385.52639999986,4864838.959,"4","WAP011",-76
"628",-7376.90459999815,4864852.0294,"4","WAP011",-63
"629",-7366.09589999914,4864845.5816,"4","WAP011",-74
"630",-7372.80290000141,4864849.3028,"4","WAP011",-61
"631",-7370.01069999859,4864847.7535,"4","WAP011",-63
"632",-7356.61199999973,4864840.3201,"4","WAP011",-17
"633",-7359.1484999992,4864841.7271,"4","WAP011",-3
"634",-7359.33109999821,4864837.2735,"4","WAP011",-78
"635",-7360.497299999,4864837.9205,"4","WAP011",-76
"636",-7352.52030000091,4864833.4948,"4","WAP011",-72
"637",-7374.34750000015,4864845.6047,"4","WAP011",-69
"638",-7367.45879999921,4864841.7828,"4","WAP011",-71
"639",-7366.24240000173,4864841.108,"4","WAP011",-64
"640",-7384.72910000011,4864840.3965,"4","WAP011",-74
"641",-7377.84659999982,4864852.8022,"4","WAP011",-53
"642",-7380.93459999934,4864847.2356,"4","WAP011",-69
"643",-7370.01069999859,4864847.7535,"4","WAP011",-60
"644",-7363.28229999915,4864844.0207,"4","WAP011",-16
"645",-7359.33109999821,4864837.2735,"4","WAP011",-75
"646",-7373.05279999971,4864844.8865,"4","WAP011",-59
"647",-7374.34750000015,4864845.6047,"4","WAP011",-61
"648",-7366.24240000173,4864841.108,"4","WAP011",-69
"649",-7367.45879999921,4864841.7828,"4","WAP011",-64
"650",-7385.52639999986,4864838.959,"4","WAP011",-79
"651",-7381.75470000133,4864845.7573,"4","WAP011",-57
"652",-7376.90459999815,4864852.0294,"4","WAP011",-55
"653",-7377.84659999982,4864852.8022,"4","WAP011",-10
"654",-7380.93459999934,4864847.2356,"4","WAP011",-70
"655",-7359.1484999992,4864841.7271,"4","WAP011",-71
"656",-7356.61199999973,4864840.3201,"4","WAP011",-72
"657",-7363.28229999915,4864844.0207,"4","WAP011",-64
"658",-7366.09589999914,4864845.5816,"4","WAP011",-78
"659",-7367.45879999921,4864841.7828,"4","WAP011",-68
"660",-7373.05279999971,4864844.8865,"4","WAP011",-63
"661",-7413.15480000153,4864789.2367,"3","WAP011",-76
"662",-7411.25070000067,4864792.7679,"3","WAP011",-74
"663",-7384.72910000011,4864840.3965,"4","WAP011",-71
"664",-7372.80290000141,4864849.3028,"4","WAP011",-60
"665",-7370.01069999859,4864847.7535,"4","WAP011",-12
"666",-7366.09589999914,4864845.5816,"4","WAP011",-77
"667",-7363.28229999915,4864844.0207,"4","WAP011",-75
"668",-7374.34750000015,4864845.6047,"4","WAP011",-58
"669",-7366.24240000173,4864841.108,"4","WAP011",-66
"670",-7377.84659999982,4864852.8022,"4","WAP011",-67
"671",-7381.75470000133,4864845.7573,"4","WAP011",-62
"672",-7384.72910000011,4864840.3965,"4","WAP011",-79
"673",-7370.01069999859,4864847.7535,"4","WAP011",-50
"674",-7373.05279999971,4864844.8865,"4","WAP011",-64
"675",-7367.45879999921,4864841.7828,"4","WAP011",-69
"676",-7366.24240000173,4864841.108,"4","WAP011",-70
"677",-7381.75470000133,4864845.7573,"4","WAP011",-12
"678",-7377.84659999982,4864852.8022,"4","WAP011",-63
"679",-7384.72910000011,4864840.3965,"4","WAP011",-76
"680",-7370.01069999859,4864847.7535,"4","WAP011",-58
"681",-7363.28229999915,4864844.0207,"4","WAP011",-78
"682",-7359.33109999821,4864837.2735,"4","WAP011",-17
"683",-7374.34750000015,4864845.6047,"4","WAP011",-72
"684",-7367.45879999921,4864841.7828,"4","WAP011",-70
"685",-7385.52639999986,4864838.959,"4","WAP011",-15
"686",-7381.75470000133,4864845.7573,"4","WAP011",-52
"687",-7377.84659999982,4864852.8022,"4","WAP011",-69
"688",-7359.33109999821,4864837.2735,"4","WAP011",-72
"689",-7360.497299999,4864837.9205,"4","WAP011",-16
"690",-7374.34750000015,4864845.6047,"4","WAP011",-62
"691",-7423.04820000008,4864877.7091,"2","WAP011",-77
"692",-7390.7611999996,4864835.141,"3","WAP011",-72
"693",-7386.10599999875,4864837.9142,"3","WAP011",-56
"694",-7388.26386113465,4864839.57889983,"3","WAP011",-68
"695",-7383.73310000077,4864842.1917,"3","WAP011",-54
"696",-7386.70956633985,4864847.37046889,"3","WAP011",-69
"697",-7377.84659999982,4864852.8022,"3","WAP011",-67
"698",-7386.70956633985,4864847.37046889,"3","WAP011",-68
"699",-7380.93459999934,4864847.2356,"3","WAP011",-42
"700",-7381.75470000133,4864845.7573,"3","WAP011",-49
"701",-7376.31711665541,4864861.75610285,"3","WAP011",-73
"702",-7377.09640000015,4864854.1539,"3","WAP011",-62
"703",-7376.31711665541,4864861.75610285,"3","WAP011",-64
"704",-7375.02870000154,4864855.4599,"3","WAP011",-52
"705",-7372.80299999937,4864849.3027,"3","WAP011",-57
"706",-7363.28240000084,4864844.0206,"3","WAP011",-64
"707",-7366.09589999914,4864845.5816,"3","WAP011",-65
"708",-7370.01060000062,4864847.7536,"3","WAP011",-60
"709",-7376.31711665541,4864861.75610285,"3","WAP011",-68
"710",-7374.34750000015,4864845.6047,"3","WAP011",-45
"711",-7356.61199999973,4864840.32,"3","WAP011",-72
"712",-7352.3396999985,4864837.9498,"3","WAP011",-74
"713",-7373.05279999971,4864844.8865,"3","WAP011",-52
"714",-7366.24240000173,4864841.108,"3","WAP011",-62
"715",-7367.45879999921,4864841.7828,"3","WAP011",-56
"716",-7360.497299999,4864837.9205,"3","WAP011",-64
"717",-7345.42330000177,4864829.5577,"3","WAP011",-79
"718",-7353.72340000048,4864834.1625,"3","WAP011",-65
"719",-7359.33109999821,4864837.2735,"3","WAP011",-60
"720",-7330.5971999988,4864821.7793,"3","WAP011",-74
"721",-7337.52789999917,4864825.6245,"3","WAP011",-74
"722",-7318.16039999947,4864814.8796,"3","WAP011",-77
"723",-7381.68690000102,4864845.7553,"2","WAP011",-77
"724",-7390.18470000103,4864838.9191,"2","WAP011",-74
"725",-7381.68690000102,4864845.7553,"2","WAP011",-76
"726",-7386.64025873691,4864845.96545202,"2","WAP011",-76
"727",-7380.86679999903,4864847.2336,"2","WAP011",-76
"728",-7386.64025873691,4864845.96545202,"2","WAP011",-73
"729",-7380.86679999903,4864847.2336,"2","WAP011",-79
"730",-7377.77879999951,4864852.8002,"2","WAP011",-75
"731",-7382.91610280052,4864854.20854577,"2","WAP011",-79
"732",-7372.80290000141,4864849.3028,"2","WAP011",-73
"733",-7372.80290000141,4864849.3028,"2","WAP011",-74
"734",-7366.7514369674,4864837.2146493,"2","WAP011",-79
"735",-7366.24240000173,4864841.108,"2","WAP011",-79
"736",-7373.05279999971,4864844.8865,"2","WAP011",-70
"737",-7367.45879999921,4864841.7828,"2","WAP011",-72
"738",-7377.0782699883,4864842.961439,"2","WAP011",-74
"739",-7374.34750000015,4864845.6047,"2","WAP011",-66
"740",-7390.7611999996,4864835.141,"3","WAP011",-71
"741",-7386.10599999875,4864837.9142,"3","WAP011",-64
"742",-7381.75470000133,4864845.7573,"3","WAP011",-52
"743",-7388.26386113465,4864839.57889983,"3","WAP011",-63
"744",-7383.73310000077,4864842.1917,"3","WAP011",-62
"745",-7377.09640000015,4864854.1539,"3","WAP011",-67
"746",-7377.84659999982,4864852.8022,"3","WAP011",-54
"747",-7386.70956633985,4864847.37046889,"3","WAP011",-66
"748",-7376.31711665541,4864861.75610285,"3","WAP011",-62
"749",-7370.01060000062,4864847.7536,"3","WAP011",-59
"750",-7372.80299999937,4864849.3027,"3","WAP011",-51
"751",-7363.28240000084,4864844.0206,"3","WAP011",-69
"752",-7374.34750000015,4864845.6047,"3","WAP011",-43
"753",-7356.61199999973,4864840.32,"3","WAP011",-71
"754",-7367.45879999921,4864841.7828,"3","WAP011",-52
"755",-7366.24240000173,4864841.108,"3","WAP011",-58
"756",-7359.33109999821,4864837.2735,"3","WAP011",-58
"757",-7338.66330000013,4864826.2543,"3","WAP011",-78
"758",-7345.42330000177,4864829.5577,"3","WAP011",-76
"759",-7330.5971999988,4864821.7793,"3","WAP011",-78
"760",-7381.68690000102,4864845.7553,"2","WAP011",-75
"761",-7381.68690000102,4864845.7553,"2","WAP011",-79
"762",-7377.77879999951,4864852.8002,"2","WAP011",-78
"763",-7380.86679999903,4864847.2336,"2","WAP011",-75
"764",-7377.29603530094,4864860.05581097,"2","WAP011",-79
"765",-7372.80290000141,4864849.3028,"2","WAP011",-70
"766",-7377.06170000136,4864851.7207,"2","WAP011",-75
"767",-7372.80290000141,4864849.3028,"2","WAP011",-75
"768",-7373.05279999971,4864844.8865,"2","WAP011",-71
"769",-7367.45879999921,4864841.7828,"2","WAP011",-73
"770",-7377.0782699883,4864842.961439,"2","WAP011",-71
"771",-7374.34750000015,4864845.6047,"2","WAP011",-67
"772",-7386.10599999875,4864837.9142,"3","WAP011",-63
"773",-7390.4354000017,4864835.897,"3","WAP011",-77
"774",-7381.75470000133,4864845.7573,"3","WAP011",-57
"775",-7388.26386113465,4864839.57889983,"3","WAP011",-67
"776",-7377.09640000015,4864854.1539,"3","WAP011",-56
"777",-7386.70956633985,4864847.37046889,"3","WAP011",-67
"778",-7380.93459999934,4864847.2356,"3","WAP011",-43
"779",-7376.31711665541,4864861.75610285,"3","WAP011",-66
"780",-7376.31711665541,4864861.75610285,"3","WAP011",-65
"781",-7366.09589999914,4864845.5816,"3","WAP011",-69
"782",-7363.28240000084,4864844.0206,"3","WAP011",-62
"783",-7374.34750000015,4864845.6047,"3","WAP011",-49
"784",-7367.45879999921,4864841.7828,"3","WAP011",-58
"785",-7373.05279999971,4864844.8865,"3","WAP011",-49
"786",-7356.61199999973,4864840.32,"3","WAP011",-76
"787",-7353.72340000048,4864834.1625,"3","WAP011",-72
"788",-7360.497299999,4864837.9205,"3","WAP011",-65
"789",-7366.24240000173,4864841.108,"3","WAP011",-54
"790",-7345.42330000177,4864829.5577,"3","WAP011",-78
"791",-7352.52030000091,4864833.4948,"3","WAP011",-65
"792",-7390.18470000103,4864838.9191,"2","WAP011",-79
"793",-7381.68690000102,4864845.7553,"2","WAP011",-69
"794",-7380.86679999903,4864847.2336,"2","WAP011",-74
"795",-7380.86679999903,4864847.2336,"2","WAP011",-77
"796",-7377.77879999951,4864852.8002,"2","WAP011",-79
"797",-7367.45879999921,4864841.7828,"2","WAP011",-75
"798",-7390.4354000017,4864835.897,"3","WAP011",-75
"799",-7386.10599999875,4864837.9142,"3","WAP011",-61
"800",-7390.7611999996,4864835.141,"3","WAP011",-74
"801",-7388.26386113465,4864839.57889983,"3","WAP011",-66
"802",-7386.70956633985,4864847.37046889,"3","WAP011",-58
"803",-7381.75470000133,4864845.7573,"3","WAP011",-47
"804",-7383.73310000077,4864842.1917,"3","WAP011",-53
"805",-7377.84659999982,4864852.8022,"3","WAP011",-55
"806",-7375.02870000154,4864855.4599,"3","WAP011",-61
"807",-7377.09640000015,4864854.1539,"3","WAP011",-57
"808",-7376.31711665541,4864861.75610285,"3","WAP011",-69
"809",-7376.31711665541,4864861.75610285,"3","WAP011",-61
"810",-7372.80299999937,4864849.3027,"3","WAP011",-67
"811",-7363.28240000084,4864844.0206,"3","WAP011",-60
"812",-7366.09589999914,4864845.5816,"3","WAP011",-67
"813",-7366.24240000173,4864841.108,"3","WAP011",-60
"814",-7353.72340000048,4864834.1625,"3","WAP011",-74
"815",-7352.52030000091,4864833.4948,"3","WAP011",-70
"816",-7337.52789999917,4864825.6245,"3","WAP011",-76
"817",-7330.5971999988,4864821.7793,"3","WAP011",-75
"818",-7386.64025873691,4864845.96545202,"2","WAP011",-71
"819",-7381.68690000102,4864845.7553,"2","WAP011",-70
"820",-7382.91610280052,4864854.20854577,"2","WAP011",-78
